DATE_DEBUT,LATITUDE,LONGITUDE,MONTH,FIRE_RISK,MAX_TEMP,PRECIPITATION,WIND_SPEED,MIN_HUMIDITY,14_DAY_RAIN,14_DAY_AVG_TEMP,DAYS_SINCE_RAIN
2020-08-24,46.80381537509679,-66.86906140293259,8.0,0,24.0,0.0,10.3,41.0,17.7,22.178571428571427,1.0
2021-05-01,49.38770000126704,-67.55089999979178,5.0,1,9.4,0.5,35.4,25.0,56.6,7.549999999999999,4.0
2023-06-10,50.06300000044973,-66.91849999987505,6.0,1,14.6,0.0,11.4,73.0,59.8,16.507142857142856,1.0
2018-08-15,46.639472278664286,-78.94662308319936,8.0,0,21.7,0.0,12.5,61.0,59.1,25.4,4.0
2023-07-14,48.47039999956036,-67.09759999974017,7.0,1,24.0,2.5,24.5,69.0,60.9,25.36428571428571,1.0
2020-05-24,47.96700000110655,-68.95050000031425,5.0,1,20.7,0.0,12.1,30.0,11.1,11.635714285714286,8.0
2021-05-14,48.44000000094693,-71.57250000000813,5.0,1,15.6,0.0,12.0,27.0,37.8,11.614285714285712,3.0
2023-06-05,46.03598296230084,-66.21422098422028,6.0,0,10.4,12.0,22.5,87.0,30.2,19.26428571428571,1.0
2019-07-09,50.074379891539046,-62.72700126270792,7.0,0,14.9,0.1,32.4,60.0,19.8,13.314285714285711,11.0
2023-08-24,56.832406534641294,-74.47263493187862,8.0,0,16.3,7.3,37.0,72.0,25.0,16.364285714285714,2.0
2020-06-02,54.02282141640909,-78.75292255818448,6.0,0,13.7,0.0,19.7,37.0,38.1,10.45714285714286,3.0
2024-05-07,52.85972998313249,-76.73481707497486,5.0,0,5.6,0.1,19.8,63.0,42.6,5.578571428571428,1.0
2024-08-08,54.070106857227344,-65.97501080418985,8.0,0,14.8,1.1,21.5,61.0,26.1,19.842857142857145,1.0
2020-05-24,45.49060000060199,-75.76169999992446,5.0,1,27.4,0.0,13.7,29.0,15.9,17.528571428571432,9.0
2020-06-15,47.080753181768486,-66.6599950784224,6.0,0,19.3,0.0,10.2,32.0,20.3,15.407142857142858,4.0
2020-06-22,49.563900001128914,-69.66670000051018,6.0,1,26.1,6.3,12.9,59.0,16.0,20.628571428571423,2.0
2021-06-18,50.75980000126145,-74.7617999994288,6.0,1,25.1,9.0,21.1,42.0,22.1,18.342857142857145,2.0
2019-05-03,50.5265333337339,-75.12025014679185,5.0,0,5.7,0.0,15.3,59.0,40.1,3.107142857142857,6.0
2024-05-03,47.592296723807465,-60.98029680593797,5.0,0,4.3,1.4,40.1,87.0,20.8,3.0285714285714285,9.0
2019-06-11,49.07293290642408,-62.993400363219045,6.0,0,11.7,0.0,16.4,71.0,43.5,11.671428571428573,4.0
2024-09-11,48.92687208981794,-61.20690650413867,9.0,0,14.2,0.0,20.6,66.0,29.700000000000003,16.82857142857143,2.0
2020-05-20,58.7091424289455,-61.06695260740759,5.0,0,3.2,0.4,34.8,73.0,41.3,0.6428571428571429,2.0
2021-05-31,45.57010000064279,-75.76069999995659,5.0,1,22.9,0.0,11.2,24.0,4.5,22.571428571428577,5.0
2022-07-23,48.79070000000007,-69.2054,7.0,1,27.3,0.7,18.8,48.0,51.5,24.17142857142857,2.0
2021-05-21,57.75012146252244,-72.83104872038575,5.0,0,4.8,0.0,16.0,56.0,16.1,2.442857142857143,1.0
2023-08-22,55.13930077094775,-62.1654755163203,8.0,0,11.0,0.8,28.4,58.0,28.5,15.099999999999998,1.0
2024-06-19,50.25950000000006,-66.90339999999998,6.0,1,34.1,0.5,19.5,38.0,10.6,20.81428571428571,5.0
2021-05-18,46.970700001173846,-70.58720000001496,5.0,1,20.2,0.2,20.3,32.0,30.3,13.528571428571428,5.0
2019-09-25,46.64140000121216,-71.94629999945859,9.0,1,14.5,0.0,13.2,69.0,64.4,19.592857142857145,1.0
2020-09-15,58.10529801973851,-57.79867199031548,9.0,0,8.2,8.4,75.0,74.0,40.3,9.414285714285713,1.0
2018-05-17,46.81300000111317,-70.72890000056334,5.0,1,11.7,2.1,16.3,47.0,46.2,15.542857142857144,7.0
2024-06-05,50.417800000000064,-69.29189999999994,6.0,1,26.4,0.2,10.0,34.0,28.6,16.971428571428568,7.0
2024-05-12,49.34130000000005,-72.02259999999994,5.0,1,17.1,0.0,12.9,29.0,20.2,13.792857142857144,6.0
2021-05-20,45.64610000127144,-76.04119999992305,5.0,1,24.7,0.2,8.4,46.0,26.1,17.064285714285713,9.0
2020-08-23,46.7169694229503,-60.57413629562463,8.0,0,20.7,0.0,19.2,41.0,32.7,21.52142857142857,2.0
2022-06-02,45.88775063125467,-63.56854118004519,6.0,0,13.8,0.0,26.8,59.0,31.8,18.35,3.0
2019-07-14,54.55894356535906,-76.57636465734285,7.0,0,21.6,0.4,23.1,46.0,32.3,19.1,1.0
2021-07-25,48.98170000125417,-73.50279999947757,7.0,1,21.4,24.5,23.6,60.0,55.9,22.935714285714287,9.0
2019-07-31,49.98080000061165,-70.59619999991534,7.0,1,22.4,0.0,20.7,41.0,50.4,21.278571428571432,1.0
2023-05-10,48.84009999991514,-68.87009999961526,5.0,1,9.5,0.0,14.5,50.0,28.6,10.942857142857145,7.0
2021-09-04,45.54889638790294,-74.58781761765562,9.0,0,22.4,0.0,11.5,50.0,33.4,25.91428571428572,5.0
2022-08-22,48.01092425956508,-59.708449434355416,8.0,0,19.2,0.0,38.5,90.0,35.5,19.142857142857142,3.0
2018-09-12,48.72830488703295,-58.34542047519971,9.0,0,17.3,11.2,13.1,78.0,59.7,16.264285714285712,4.0
2021-05-19,49.09140000056995,-72.04629999978415,5.0,1,22.4,0.0,14.3,34.0,26.8,14.8,1.0
2020-06-28,49.49660000096846,-74.74559999974461,6.0,1,22.9,3.7,10.1,58.0,41.9,24.59285714285713,1.0
2019-07-11,47.15940000049107,-73.62170000056888,7.0,1,23.4,7.2,24.2,72.0,29.0,24.63571428571429,5.0
2020-05-21,48.15050000090452,-66.48559999979622,5.0,1,25.3,0.0,20.3,28.0,12.4,11.75,9.0
2019-05-25,57.29658445649902,-73.21663882662509,5.0,0,8.1,0.2,16.1,49.0,12.7,4.878571428571428,12.0
2020-06-14,46.08971399985444,-65.77744612267682,6.0,0,16.9,0.0,17.8,47.0,33.1,19.635714285714283,2.0
2021-05-21,45.61170000092479,-74.47459999937671,5.0,1,30.2,0.0,12.3,37.0,7.2,19.878571428571423,10.0
2024-07-01,52.18050000000005,-73.10309999999998,7.0,1,23.1,0.9,24.5,38.0,48.2,20.335714285714285,1.0
2021-06-15,45.43760000054968,-72.15420000014419,6.0,1,21.7,10.7,14.7,56.0,37.9,24.285714285714285,1.0
2020-05-22,48.465900000540735,-76.62250000004732,5.0,1,19.1,0.0,14.1,28.0,8.7,7.6,7.0
2019-06-06,52.32003260653482,-75.78720978329349,6.0,0,13.3,0.7,27.5,34.0,18.5,10.114285714285714,1.0
2024-09-19,46.40140000000008,-72.70369999999997,9.0,1,25.1,0.0,15.6,61.0,12.9,23.085714285714285,7.0
2023-06-12,52.52289999973527,-70.40050000007489,6.0,1,20.2,0.0,12.3,42.0,8.4,15.857142857142858,2.0
2023-06-01,49.498600000289855,-69.87250000037466,6.0,1,28.2,1.0,18.7,36.0,28.7,16.27857142857143,8.0
2019-05-23,56.94998662247352,-71.70241191479262,5.0,0,14.4,0.4,27.7,45.0,22.5,6.642857142857143,3.0
2020-05-16,48.806700000613375,-71.94670000010882,5.0,1,18.4,0.2,17.4,29.0,15.6,8.52142857142857,8.0
2019-09-13,56.06126170476109,-77.01909908711458,9.0,0,10.4,0.0,28.5,76.0,37.0,8.242857142857144,1.0
2019-07-28,49.22403141958452,-68.1407038105542,7.0,0,24.5,0.9,22.4,62.0,46.7,22.442857142857143,7.0
2020-06-22,48.18620000103642,-70.58169999945203,6.0,1,27.4,10.4,13.4,59.0,19.9,23.107142857142858,1.0
2021-05-29,46.55220000056405,-72.11300000045006,5.0,1,16.1,0.0,13.1,27.0,15.7,23.085714285714285,3.0
2021-09-06,53.218906361011385,-60.58839304072431,9.0,0,17.1,0.3,17.1,44.0,85.7,16.27142857142857,5.0
2022-09-24,58.039584925696445,-74.00645366937441,9.0,0,10.0,0.1,19.8,62.0,24.9,10.292857142857144,1.0
2020-05-22,48.23240000078896,-75.31970000034788,5.0,1,17.7,0.0,12.8,26.0,8.4,8.914285714285715,7.0
2024-05-04,47.69860000000005,-72.53069999999997,5.0,1,18.3,1.5,16.2,54.0,23.6,11.67857142857143,2.0
2022-05-04,50.193307214154046,-79.07692293205142,5.0,0,9.8,0.0,23.0,29.0,36.7,6.792857142857143,1.0
2019-05-01,45.3913000007563,-73.66180000058175,5.0,1,6.2,10.9,23.8,42.0,79.4,12.378571428571432,4.0
2021-08-28,48.51780000050385,-75.23760000017714,8.0,1,17.0,0.0,15.4,61.0,21.4,25.13571428571429,2.0
2022-08-14,48.2541,-70.68920000000003,8.0,1,23.0,0.0,11.6,47.0,52.3,23.078571428571426,5.0
2018-05-14,45.8986000007622,-74.94099999966171,5.0,1,22.4,0.0,17.6,32.0,30.2,16.9,4.0
2021-05-01,48.86070000116297,-68.83850000038699,5.0,1,8.8,0.0,34.3,20.0,39.6,8.664285714285715,5.0
2024-06-05,49.64930000000004,-69.58939999999996,6.0,1,26.2,0.7,8.6,37.0,19.1,17.978571428571428,8.0
2018-06-27,52.66940000047451,-70.05670000038188,6.0,1,13.0,0.1,22.5,50.0,28.3,11.764285714285716,1.0
2021-07-21,50.80671140136983,-65.07157619094366,7.0,0,16.1,0.5,14.1,52.0,39.1,19.24285714285714,1.0
2022-06-28,50.02670124726215,-73.35689214844493,6.0,0,21.2,0.0,18.4,35.0,46.1,21.335714285714285,1.0
2020-07-05,52.43310000101688,-70.08420000051852,7.0,1,16.6,3.4,14.7,50.0,47.1,20.385714285714283,1.0
2020-08-24,45.82906718368384,-67.70990307720979,8.0,0,23.8,0.0,10.1,55.0,26.2,24.971428571428568,3.0
2023-06-01,49.53620000032981,-68.55050000017485,6.0,1,29.8,2.2,20.0,34.0,41.7,17.071428571428573,7.0
2023-06-28,45.24616543318216,-66.06646244203776,6.0,0,19.8,52.8,23.7,96.0,120.1,18.1,1.0
2021-06-05,46.63267689597834,-62.323246772987645,6.0,0,18.2,0.0,41.5,68.0,50.1,11.95,1.0
2021-06-02,45.78350000067898,-73.9685999999876,6.0,1,25.9,0.0,16.1,28.0,6.6,22.65714285714285,3.0
2019-05-09,48.0153000011924,-66.73920000031045,5.0,1,14.2,0.0,14.5,41.0,28.4,8.700000000000001,2.0
2023-05-27,49.40952931705008,-64.56034453976665,5.0,0,11.1,0.0,35.0,60.0,46.1,8.02142857142857,1.0
2024-06-10,46.9635379433093,-59.64160399443013,6.0,0,12.0,4.1,39.5,89.0,35.9,8.607142857142858,1.0
2019-07-03,53.251000000668895,-77.04460000059998,7.0,1,26.6,0.5,17.7,41.0,25.3,18.535714285714285,2.0
2024-06-05,51.52290000000005,-70.47129999999997,6.0,1,25.3,0.0,14.3,37.0,67.1,15.492857142857142,6.0
2020-05-17,48.01140000050564,-66.7394000000347,5.0,1,14.2,0.0,21.0,29.0,44.9,9.45,5.0
2021-06-13,45.787400000961696,-76.16410000006782,6.0,1,27.4,0.8,10.0,30.0,9.0,24.91428571428571,8.0
2024-06-01,47.775948279317646,-59.292127200374665,6.0,0,13.5,4.6,18.1,73.0,55.6,12.835714285714284,3.0
2022-09-16,46.66638654583521,-66.7305953949978,9.0,0,9.9,0.1,32.6,52.0,29.5,20.58571428571429,2.0
2018-07-06,48.442900001097634,-69.48860000019181,7.0,1,24.0,3.1,27.7,39.0,10.9,23.078571428571426,4.0
2018-05-21,49.35746953184439,-67.96000986251032,5.0,0,9.7,0.0,28.4,32.0,20.8,8.749999999999998,1.0
2020-05-01,47.53786814208261,-61.63365699373041,5.0,0,6.5,0.8,46.7,71.0,6.5,2.457142857142857,9.0
2023-06-15,50.23742721980504,-72.73888003447009,6.0,0,18.4,20.6,7.9,71.0,34.3,20.414285714285715,1.0
2024-08-18,45.55980697823435,-73.25645288331351,8.0,0,25.0,1.9,24.0,67.0,139.9,25.071428571428573,1.0
2022-08-27,47.96125612447625,-74.04264669944469,8.0,0,18.8,0.0,11.6,46.0,14.7,22.442857142857147,1.0
2023-06-01,48.39830000034482,-74.82390000018484,6.0,1,29.9,2.0,12.4,30.0,41.3,17.52857142857143,8.0
2021-08-25,56.90830161734719,-66.44161277481498,8.0,0,10.5,0.3,16.6,61.0,37.1,18.55,3.0
2022-06-22,50.353259787523314,-79.24180098616897,6.0,0,24.1,1.2,21.9,51.0,58.7,20.87857142857143,1.0
2022-06-07,53.46601720013242,-76.24375648723493,6.0,0,20.7,8.9,15.5,44.0,22.8,15.942857142857145,1.0
2022-05-11,46.92519999999996,-72.61419999999998,5.0,1,26.1,0.0,12.0,23.0,7.9,13.814285714285717,7.0
2023-06-01,47.64780000036978,-72.64089999983509,6.0,1,29.5,0.7,12.6,33.0,45.0,19.607142857142858,8.0
2023-06-01,48.01289999993509,-75.86410000031475,6.0,1,30.9,0.9,14.2,29.0,36.0,18.014285714285712,8.0
2024-09-25,54.23845592503712,-78.81346245384769,9.0,0,15.4,17.9,26.8,77.0,32.7,20.392857142857142,2.0
2021-05-19,45.94970000102501,-73.37580000023144,5.0,1,26.5,0.0,10.1,30.0,19.3,18.32857142857143,8.0
2020-07-25,46.88910000117584,-76.01789999999968,7.0,1,27.3,0.0,17.1,41.0,123.3,24.892857142857142,3.0
2018-09-20,47.42045221159947,-61.6682881533129,9.0,0,12.8,0.2,29.9,51.0,18.6,17.978571428571428,1.0
2023-08-24,50.65695704634466,-59.69296869633309,8.0,0,18.6,4.2,11.9,50.0,62.2,19.264285714285712,2.0
2024-06-08,52.24420000000004,-67.86829999999998,6.0,1,23.5,0.0,15.5,35.0,56.5,16.4,3.0
2021-05-03,48.405500000580645,-69.33959999992054,5.0,1,13.9,0.0,18.8,24.0,37.8,10.164285714285713,7.0
2019-08-24,45.29847391607443,-60.68565803296634,8.0,0,20.8,0.0,42.1,63.0,6.0,20.16428571428571,1.0
2020-07-24,49.909234162261846,-63.8996578885673,7.0,0,25.1,0.0,21.0,42.0,19.8,22.385714285714283,1.0
2023-09-28,54.96892650044265,-77.94223264435443,9.0,0,18.7,0.0,26.4,48.0,21.7,15.071428571428571,7.0
2023-07-23,52.13169720570214,-69.63607490585069,7.0,0,21.0,11.7,10.6,61.0,91.6,20.4,1.0
2020-07-09,52.87390000066966,-68.21140000027448,7.0,1,21.7,1.8,12.4,49.0,34.3,19.04285714285714,2.0
2023-09-21,55.85354596305104,-57.90251430801396,9.0,0,5.4,0.0,34.8,72.0,54.3,7.314285714285715,4.0
2024-07-17,53.682284126874,-75.95323032627917,7.0,0,21.2,1.1,13.1,44.0,28.9,20.321428571428573,2.0
2023-06-01,49.74120000027983,-74.37480000031974,6.0,1,28.6,4.9,19.1,36.0,21.2,17.314285714285717,5.0
2024-05-20,57.51557657294838,-61.78409636968104,5.0,0,-0.1,2.2,21.6,86.0,56.4,1.7785714285714285,1.0
2019-06-10,46.74450000080953,-73.91920000037035,6.0,1,25.1,0.1,19.4,34.0,28.5,16.4,7.0
2019-07-26,48.30260000087106,-78.55699999931797,7.0,1,27.3,0.0,20.6,47.0,31.8,23.507142857142856,5.0
2020-08-12,49.530600000573486,-72.0358000000531,8.0,1,25.3,0.7,14.4,52.0,114.7,23.65,1.0
2019-06-09,48.11300000057267,-79.2266000003506,6.0,1,26.7,0.0,14.8,21.0,13.4,15.42857142857143,6.0
2018-05-26,57.21721950053285,-71.49034901751327,5.0,0,-2.2,0.0,12.4,66.0,11.7,-4.55,5.0
2018-07-09,50.107163401764325,-57.35152575787322,7.0,0,23.4,0.6,23.2,57.0,80.1,18.535714285714285,1.0
2019-08-15,48.1552000010327,-70.28790000050896,8.0,1,18.3,0.0,10.8,49.0,61.5,19.142857142857142,2.0
2018-08-25,57.6052526924902,-64.77622336338239,8.0,0,5.7,10.4,32.7,72.0,52.5,11.478571428571428,1.0
2024-07-09,52.10360000000003,-62.325399999999945,7.0,1,27.6,20.8,21.0,41.0,41.4,21.04285714285714,5.0
2023-06-01,48.5963000003448,-78.20570000035468,6.0,1,31.8,1.0,15.1,28.0,34.4,19.12142857142857,9.0
2020-07-17,47.40399256124635,-68.44968444260992,7.0,0,18.1,9.5,19.4,67.0,42.1,23.31428571428572,5.0
2019-06-04,53.33544345717377,-63.03773153306196,6.0,0,11.3,6.6,23.2,47.0,37.9,5.807142857142858,1.0
2021-07-17,49.79340000066856,-78.94439999965235,7.0,1,29.7,0.0,12.7,38.0,44.3,23.164285714285715,3.0
2021-08-01,48.10500000060001,-77.77010000014296,8.0,1,19.8,0.0,15.1,37.0,43.2,21.264285714285712,3.0
2022-09-11,47.40520000000009,-72.75399999999996,9.0,1,26.1,0.0,10.2,46.0,27.3,22.942857142857143,8.0
2020-07-22,56.09503716624,-71.7249793563018,7.0,0,13.2,0.4,34.5,76.0,62.6,18.942857142857143,1.0
2021-08-19,49.30140000047869,-72.3127000004175,8.0,1,29.8,0.0,10.5,49.0,36.3,25.77142857142857,6.0
2020-09-25,48.32275389412309,-75.63570490108329,9.0,0,14.0,1.1,15.9,41.0,42.3,13.164285714285716,6.0
2019-07-08,48.72440000115665,-73.12019999962067,7.0,1,22.4,0.0,26.9,31.0,55.0,23.092857142857145,2.0
2019-07-24,47.490600001378674,-73.41209999991013,7.0,1,17.6,0.0,11.2,49.0,43.5,23.86428571428572,3.0
2024-09-26,45.96599945001734,-64.89074835819503,9.0,0,16.4,7.4,14.1,69.0,3.1,20.942857142857143,14.0
2023-07-05,51.92300000014996,-77.78089999963521,7.0,1,30.6,10.7,22.7,53.0,28.1,26.078571428571426,4.0
2024-09-19,57.88634378814153,-75.81343519994837,9.0,0,14.2,0.0,24.0,69.0,3.1,11.207142857142856,2.0
2020-05-07,45.44960000086751,-72.07479999949996,5.0,1,12.9,1.2,17.6,27.0,15.4,11.30714285714286,2.0
2023-07-11,45.53197669948808,-73.91320610769392,7.0,0,28.5,12.8,23.1,59.0,53.2,26.828571428571426,1.0
2021-09-24,54.470004606213365,-67.44687249457768,9.0,0,6.8,2.7,30.9,69.0,64.6,10.957142857142856,2.0
2019-05-19,48.9380000009203,-78.86100000017564,5.0,1,13.0,3.6,15.8,35.0,50.8,9.914285714285713,2.0
2020-05-21,46.61490000098576,-72.92999999955066,5.0,1,25.4,0.0,16.9,20.0,10.9,12.314285714285717,6.0
2021-08-26,48.85940000068416,-64.54640000067171,8.0,1,27.0,2.4,15.5,66.0,35.5,26.557142857142857,2.0
2018-07-07,58.43932459522094,-71.02436788081496,7.0,0,11.0,0.8,17.7,73.0,43.4,9.457142857142856,1.0
2023-07-11,55.44775130056238,-63.8779344235646,7.0,0,25.1,0.0,23.3,53.0,61.8,22.56428571428572,3.0
2019-08-12,47.96681255461486,-75.45730211303103,8.0,0,21.5,0.5,16.3,40.0,72.4,22.264285714285712,1.0
2020-06-19,46.83090000102354,-70.39700000011182,6.0,1,30.7,0.0,17.8,28.0,16.0,20.85714285714285,6.0
2019-08-15,46.26580000112416,-73.95200000060909,8.0,1,20.7,0.0,9.2,41.0,28.8,22.4,3.0
2022-05-01,45.882100000000094,-72.23349999999999,5.0,1,17.3,0.0,13.1,41.0,36.8,11.071428571428571,4.0
2020-07-17,54.455486143998094,-78.35255210515761,7.0,0,21.1,1.6,30.0,64.0,15.2,23.26428571428572,2.0
2018-09-08,50.87129031653699,-68.34237189067818,9.0,0,8.0,1.1,22.0,52.0,95.8,15.37857142857143,1.0
2018-09-14,50.32501339239408,-78.52900504137246,9.0,0,26.2,3.1,23.3,47.0,40.1,19.56428571428572,2.0
2019-07-27,49.75850000086555,-68.0409999993464,7.0,1,28.5,0.0,17.4,39.0,65.9,21.90714285714285,4.0
2022-06-04,50.36019214847207,-78.11658016608382,6.0,0,14.5,13.3,17.4,75.0,47.6,15.15,1.0
2023-07-25,56.65286406948453,-76.99712737849897,7.0,0,12.1,22.6,28.2,87.0,47.2,11.557142857142855,5.0
2021-08-20,48.6463000012357,-71.19959999979542,8.0,1,27.9,0.3,12.0,54.0,51.6,26.21428571428571,7.0
2021-06-08,48.59970000086173,-72.7132999993778,6.0,1,26.3,0.0,20.5,29.0,12.5,19.192857142857143,3.0
2019-06-05,48.36410000111994,-64.82160000048997,6.0,1,14.1,2.3,14.0,49.0,21.4,13.357142857142858,1.0
2022-09-01,47.28517408194663,-75.5135027773266,9.0,0,14.3,0.6,19.8,53.0,70.2,22.028571428571432,1.0
2019-07-03,53.08640167498814,-66.07239593879872,7.0,0,20.1,0.6,14.8,51.0,16.6,16.442857142857143,1.0
2019-08-30,46.32690000046716,-78.70610000035087,8.0,1,17.6,7.9,22.0,54.0,21.9,23.485714285714288,3.0
2022-07-27,54.38176304898917,-69.93534468642173,7.0,0,11.1,0.9,28.0,78.0,80.6,12.485714285714284,1.0
2023-07-13,57.06133299553386,-66.42716292002753,7.0,0,19.7,7.3,19.8,46.0,56.3,25.1,1.0
2018-08-28,48.90516309600969,-75.91150513096105,8.0,0,23.4,11.1,28.7,74.0,78.4,22.528571428571432,2.0
2018-05-14,45.69730000139445,-74.32419999980448,5.0,1,23.1,0.0,18.8,30.0,29.3,17.985714285714284,4.0
2021-07-27,52.95228964106872,-65.15523530476754,7.0,0,12.8,3.9,26.8,68.0,48.8,18.985714285714288,1.0
2019-07-13,48.44473136283818,-65.46283904696718,7.0,0,22.5,1.1,10.3,71.0,43.8,22.571428571428573,1.0
2020-05-20,45.656500000647455,-75.90510000000569,5.0,1,21.9,0.0,12.9,30.0,14.0,11.835714285714284,5.0
2022-05-08,46.14190000000002,-70.6413,5.0,1,15.8,0.0,12.1,24.0,36.2,12.207142857142856,4.0
2023-07-05,52.42550000022487,-78.40680000031972,7.0,1,23.5,1.9,13.4,68.0,11.8,24.13571428571429,4.0
2019-09-15,47.833500001022415,-79.418599999909,9.0,1,17.1,0.0,15.5,42.0,80.4,15.192857142857145,1.0
2019-05-27,48.0798000004488,-77.91340000055699,5.0,1,11.6,0.0,14.8,36.0,68.1,12.978571428571428,2.0
2022-05-11,45.63600000000008,-74.35269999999997,5.0,1,26.5,0.0,9.2,24.0,16.4,15.328571428571427,7.0
2019-07-26,46.8858000007579,-70.4926999997214,7.0,1,25.9,0.0,13.5,46.0,84.7,23.4,5.0
2023-05-15,46.25359999994009,-70.76429999994502,5.0,1,18.2,0.7,29.2,30.0,23.1,15.021428571428572,3.0
2023-05-14,48.7773999998102,-78.5688000003197,5.0,1,16.2,0.0,13.7,28.0,40.3,14.95,3.0
2019-07-13,48.66250000120996,-77.8363999994631,7.0,1,21.5,9.0,16.5,65.0,19.9,25.36428571428572,2.0
2018-05-14,45.923300000764215,-74.38850000006072,5.0,1,20.7,0.0,19.3,32.0,38.4,15.69285714285714,4.0
2022-07-16,51.166100000000085,-73.76889999999992,7.0,1,20.7,5.3,21.6,63.0,34.800000000000004,18.071428571428573,4.0
2021-08-28,46.5059338707821,-65.35116506503391,8.0,0,21.7,0.0,12.1,36.0,14.9,27.485714285714288,4.0
2024-08-15,45.63921545818855,-59.26484316052118,8.0,0,19.8,1.2,24.8,79.0,33.0,20.742857142857144,1.0
2023-07-20,47.93861984462898,-62.10492084526276,7.0,0,19.4,0.0,12.0,90.0,51.6,17.514285714285712,1.0
2019-06-03,56.965765030025786,-66.29420399738154,6.0,0,13.6,4.9,29.0,36.0,12.2,8.507142857142858,1.0
2023-08-22,45.648399999660285,-76.19600000039964,8.0,1,22.7,0.3,11.4,50.0,82.0,22.607142857142858,3.0
2021-05-22,50.75765642890514,-65.62468029054043,5.0,0,13.9,6.4,12.6,90.0,27.3,7.52142857142857,1.0
2021-05-17,46.16560000080136,-73.58579999950771,5.0,1,22.6,0.8,14.1,31.0,21.4,14.914285714285713,1.0
2024-05-19,49.03450000000004,-75.72859999999997,5.0,1,25.6,2.9,24.7,38.0,13.9,14.871428571428572,6.0
2019-07-03,51.901967893110765,-66.13643227155174,7.0,0,20.2,0.1,9.9,47.0,36.9,16.107142857142858,1.0
2018-05-14,49.18710000103168,-65.71850000028336,5.0,1,20.9,0.8,23.7,34.0,27.4,12.292857142857144,3.0
2021-08-26,54.335860647495934,-77.14565226873367,8.0,0,15.9,5.5,22.0,51.0,34.3,19.242857142857144,2.0
2024-08-19,55.01028944088263,-60.12992771185713,8.0,0,18.1,10.8,29.1,89.0,23.0,18.74285714285714,1.0
2020-05-22,48.443000000586125,-78.36240000044505,5.0,1,22.5,0.0,14.5,31.0,7.4,10.421428571428573,7.0
2021-05-14,49.41244188810721,-64.1866152227891,5.0,0,6.4,0.0,30.1,70.0,47.2,4.8357142857142845,5.0
2022-06-22,51.837073976680685,-60.36989095720509,6.0,0,11.8,0.8,16.2,69.0,70.6,16.8,1.0
2021-05-14,45.86580000106972,-74.16559999964441,5.0,1,19.3,0.0,16.4,29.0,46.5,12.207142857142856,3.0
2021-06-07,46.13180000085995,-75.1297000001434,6.0,1,30.2,0.6,21.3,42.0,20.4,20.77857142857143,2.0
2024-07-08,52.137200000000064,-63.56059999999997,7.0,1,27.5,0.4,18.6,34.0,54.6,18.84285714285713,3.0
2020-05-23,46.1973000009118,-74.70449999990345,5.0,1,23.0,0.0,13.3,22.0,9.4,14.47857142857143,8.0
2019-07-27,51.18020000056643,-67.29930000009833,7.0,1,24.6,1.2,18.3,46.0,56.7,17.464285714285715,4.0
2021-09-05,50.84920000067246,-77.65359999987203,9.0,1,18.4,8.7,19.0,61.0,40.3,18.77142857142857,1.0
2020-06-06,50.29479770403897,-66.63383052630037,6.0,0,14.4,0.0,13.6,38.0,31.3,15.47857142857143,1.0
2024-06-17,53.9501824767018,-72.90315986554799,6.0,0,16.1,6.6,35.7,76.0,15.7,20.235714285714288,2.0
2022-06-06,50.67668833122073,-71.23024568782893,6.0,0,19.4,0.0,8.3,36.0,60.3,12.95,2.0
2018-05-13,46.19760000054652,-74.6351000004729,5.0,1,17.6,0.0,14.5,27.0,52.8,15.3,3.0
2019-05-10,50.88528727064441,-64.6395438102786,5.0,0,6.9,0.0,11.5,60.0,33.7,5.435714285714286,3.0
2020-09-17,45.333000001264296,-70.85500000017356,9.0,1,13.5,0.7,22.7,55.0,19.1,17.771428571428572,3.0
2018-07-19,46.26830000073766,-73.96739999958814,7.0,1,24.4,0.0,13.0,37.0,15.5,25.607142857142858,2.0
2018-06-22,46.044800000486894,-74.08210000013501,6.0,1,22.1,0.0,10.9,40.0,31.1,21.285714285714285,2.0
2021-08-26,46.86110000051096,-78.96640000009538,8.0,1,25.1,0.0,15.5,49.0,8.2,26.42142857142857,1.0
2023-08-18,55.46735425292877,-67.7161529246025,8.0,0,22.1,0.1,27.0,60.0,29.8,18.407142857142865,2.0
2018-05-22,55.29658488762635,-74.1528712705889,5.0,0,-4.4,0.4,25.0,68.0,42.8,-2.1214285714285714,1.0
2020-07-04,45.45390000088524,-75.77100000009855,7.0,1,28.5,0.0,14.8,23.0,24.2,28.178571428571427,1.0
2019-07-04,46.35650000100558,-70.76729999935594,7.0,1,28.0,0.0,13.7,43.0,69.89999999999999,21.57857142857143,3.0
2020-07-02,48.68450000131215,-77.90259999968382,7.0,1,25.3,6.6,12.1,64.0,120.9,25.91428571428571,5.0
2024-09-15,45.419726094844215,-66.3482911525132,9.0,0,24.1,0.0,11.7,43.0,30.5,20.99285714285714,2.0
2020-09-23,45.63630000090348,-70.89700000058626,9.0,1,17.1,0.6,24.6,64.0,8.5,16.00714285714286,9.0
2023-09-12,50.911059893785655,-78.93602881237548,9.0,0,16.2,1.0,16.4,46.0,14.3,20.84285714285713,2.0
2021-05-13,48.26620000105241,-76.66040000063833,5.0,1,18.4,1.4,21.5,33.0,22.4,10.464285714285714,4.0
